1317at6231	V	V	9141739.5	V	6345646.0	V_2	V_1
1318at6231	II	II	13715613.0	II	11465539.0	II_2	II_2
1320at6231	V	V	5648006.0	V	3502872.0	V_1	V_1
1322at6231	I	I	3190796.5	I	14123383.0	I_1	I_2
1326at6231	IV	IV	9548725.5	IV	17497059.0	IV_2	IV_3
1327at6231	III	III	2900478.5	III	17757156.5	III_1	III_2
1331at6231	IV	V	9397233.0	V	6857778.0	V_2	V_1
1332at6231	V	V	6626611.0	V	11465412.5	V_1	V_2
1346at6231	V	V	8770812.5	V	12470385.5	V_2	V_2
1347at6231	IV	IV	230712.5	IV	11006900.0	IV_1	IV_2
1350at6231	II	II	8732204.5	II	6314786.5	II_2	II_1
1352at6231	III	III	7325173.0	III	11069669.5	III_1	III_2
1355at6231	II	IV	14796955.5	IV	186086.5	IV_2	IV_1
1358at6231	II	II	10265511.0	II	5479807.5	II_2	II_1
1360at6231	II	II	13358308.5	II	6904959.0	II_2	II_2
1361at6231	I	I	8487064.5	I	17213592.5	I_2	I_2
1362at6231	V	V	9423491.5	V	6829549.5	V_2	V_1
1366at6231	IV	IV	8729976.5	IV	10401813.0	IV_2	IV_1
1369at6231	III	I	2156312.0	I	13397079.5	I_1	I_2
1373at6231	I	I	4847002.0	I	16740832.0	I_1	I_2
1375at6231	I	I	4139463.5	I	2913526.0	I_1	I_1
1376at6231	V	V	8185531.0	V	17176098.0	V_1	V_2
1378at6231	III	III	11056143.0	III	8586910.0	III_2	III_1
1381at6231	I	I	9699794.5	I	7992462.0	I_2	I_1
1383at6231	I	I	17942681.5	I	15382027.5	I_2	I_2
1395at6231	II	II	13050233.0	II	8781789.0	II_2	II_2
1400at6231	V	V	11664726.5	V	8149074.0	V_2	V_1
1401at6231	IV	I	5014649.0	I	16352105.5	I_1	I_2
1404at6231	IV	IV	8181096.0	IV	14541788.5	IV_2	IV_2
1405at6231	I	I	8495586.0	I	10546460.0	I_2	I_2
1407at6231	V	V	12122837.5	V	2512308.0	V_2	V_1
1409at6231	IV	IV	8257836.5	IV	8162260.0	IV_2	IV_1
1411at6231	IV	IV	10400521.0	IV	9744032.5	IV_2	IV_1
1412at6231	II	II	13799389.5	II	11566673.0	II_2	II_2
1413at6231	I	I	17186266.5	I	1795797.0	I_2	I_1
1417at6231	I	I	11215020.0	I	2760039.5	I_2	I_1
1427at6231	I	I	7127146.5	I	15100991.0	I_1	I_2
1430at6231	X	X	12324788.5	X	2622624.0	X_2	X_1
1432at6231	X	X	7672259.5	X	17008187.0	X_1	X_3
1434at6231	III	III	7494088.5	III	10849545.5	III_1	III_2
1437at6231	I	I	7189459.5	I	11010689.5	I_1	I_2
1438at6231	I	I	14289225.0	I	6782662.0	I_2	I_1
1441at6231	III	III	13438960.5	III	3669835.5	III_2	III_1
1444at6231	II	II	12026720.0	II	2524264.0	II_2	II_1
1449at6231	III	III	7303854.0	III	11087171.0	III_1	III_2
1450at6231	X	X	11819592.5	X	1447401.5	X_2	X_1
1452at6231	I	I	5182059.5	I	14942862.0	I_1	I_2
1453at6231	I	I	10338988.5	I	6967785.5	I_2	I_1
1454at6231	III	III	8150282.5	III	13942856.0	III_1	III_2
1457at6231	I	I	2396476.5	I	13061592.5	I_1	I_2
1459at6231	V	V	9158694.5	V	6371194.0	V_2	V_1
1463at6231	V	V	2360506.0	V	2959166.0	V_1	V_1
1466at6231	I	I	9609271.0	I	8127893.5	I_2	I_1
1471at6231	V	V	13465841.0	V	7077348.0	V_2	V_1
1473at6231	I	I	3520075.0	I	13600106.0	I_1	I_2
1478at6231	V	V	9585895.5	V	6990501.5	V_2	V_1
1482at6231	III	III	859700.5	III	18768565.0	III_1	III_2
1484at6231	I	I	17964687.0	I	15389585.0	I_2	I_2
1489at6231	I	I	15038936.5	I	6489729.5	I_2	I_1
1490at6231	X	X	4684500.0	X	14475111.5	X_1	X_2
1491at6231	IV	IV	5980798.0	IV	13962969.5	IV_1	IV_2
1495at6231	X	X	14663980.0	X	8013031.0	X_3	X_1
1498at6231	IV	IV	602770.0	IV	11890882.0	IV_1	IV_2
1499at6231	I	I	595931.5	I	10685663.0	I_1	I_2
1504at6231	III	III	8584721.0	III	15871101.5	III_2	III_2
1506at6231	II	II	7265343.0	II	8029829.0	II_2	II_2
1509at6231	III	III	10344358.5	III	7209752.0	III_2	III_1
1514at6231	IV	IV	17543296.0	IV	5574749.0	IV_2	IV_1
1517at6231	X	X	2929209.0	X	11422466.0	X_1	X_2
1518at6231	I	I	4655962.5	I	16149820.0	I_1	I_2
1519at6231	X	X	14677066.5	X	8021140.5	X_3	X_1
1530at6231	X	X	8011863.5	X	15959686.5	X_1	X_2
1535at6231	V	IV	11991630.0	IV	8534549.5	IV_2	IV_1
1537at6231	III	III	8712392.0	III	16194436.5	III_2	III_2
1543at6231	II	II	14326208.0	II	12098970.0	II_2	II_2
1546at6231	V	V	625380.0	V	8066908.0	V_1	V_1
1548at6231	III	III	6940240.5	III	11529932.5	III_1	III_2
1551at6231	III	III	2938935.5	III	5936217.5	III_1	III_1
1552at6231	I	I	8970412.0	I	17504686.0	I_2	I_2
1556at6231	I	I	8677503.5	I	12345919.0	I_2	I_2
1566at6231	X	X	2217036.5	X	10956592.0	X_1	X_2
1571at6231	II	II	11394599.0	II	7453100.5	II_2	II_2
1572at6231	III	III	1837817.5	III	17694664.0	III_1	III_2
1574at6231	IV	IV	17435055.0	IV	5520046.5	IV_2	IV_1
1576at6231	X	X	9168229.5	X	367593.5	X_2	X_1
1587at6231	X	X	9340871.5	X	411711.5	X_2	X_1
1590at6231	II	II	9000206.5	II	6640974.5	II_2	II_1
1592at6231	I	I	7210039.5	I	10956475.5	I_1	I_2
1594at6231	I	I	5519891.5	I	16905123.5	I_1	I_2
1596at6231	I	I	3298180.0	I	14217326.5	I_1	I_2
1598at6231	X	X	2178389.0	X	10927196.5	X_1	X_2
1601at6231	IV	IV	13507101.0	IV	1024432.0	IV_2	IV_1
1602at6231	I	IV	12059358.0	IV	12215289.0	IV_2	IV_2
1603at6231	V	V	6418213.0	V	11675189.5	V_1	V_2
1605at6231	V	V	11945494.5	V	15744133.0	V_2	V_2
1608at6231	II	II	2892552.5	II	10930110.0	II_1	II_2
1611at6231	X	X	16960102.0	X	9003906.0	X_3	X_2
1613at6231	II	II	11016889.0	II	9605792.0	II_2	II_2
1617at6231	II	II	15352443.0	II	13219756.0	II_2	II_2
1620at6231	I	I	6329647.5	I	14318458.0	I_1	I_2
1635at6231	III	III	8299979.0	III	15006328.5	III_1	III_2
1636at6231	X	X	5991460.5	X	12039372.0	X_1	X_2
1638at6231	IV	IV	8851010.0	IV	9303965.0	IV_2	IV_1
1639at6231	IV	IV	11196799.5	IV	12537733.0	IV_2	IV_2
1642at6231	IV	IV	9304498.0	IV	10599459.0	IV_2	IV_1
1643at6231	III	III	1689482.5	III	5999127.0	III_1	III_1
1645at6231	I	I	11517085.0	I	5287810.5	I_2	I_1
1647at6231	II	II	9384400.0	II	6155953.0	II_2	II_1
1649at6231	I	I	917364.5	I	8433324.0	I_1	I_1
1653at6231	I	I	11202245.0	I	1957946.0	I_2	I_1
1656at6231	III	III	9655195.0	III	10647821.0	III_2	III_2
1663at6231	V	V	6215540.0	V	13163393.0	V_1	V_2
1666at6231	III	III	1276579.0	III	18103751.5	III_1	III_2
1670at6231	V	V	17058699.0	V	6205999.5	V_2	V_1
1671at6231	V	V	6665663.0	V	11420373.0	V_1	V_2
1673at6231	I	I	12981561.5	I	8641572.0	I_2	I_1
1682at6231	I	I	7738895.0	I	17593126.0	I_2	I_2
1683at6231	III	III	18038077.0	III	6659261.5	III_2	III_1
1686at6231	V	V	13504581.5	V	7061613.5	V_2	V_1
1687at6231	IV	IV	8558997.0	IV	8328857.0	IV_2	IV_1
1691at6231	V	V	9567487.0	V	6967544.0	V_2	V_1
1698at6231	II	II	11337120.5	II	7532808.0	II_2	II_2
1701at6231	X	X	15456626.0	X	8174290.5	X_3	X_1
1702at6231	I	I	9443341.0	I	17316480.5	I_2	I_2
1704at6231	II	II	2848180.5	II	10939055.0	II_1	II_2
1705at6231	X	X	4091672.5	X	14862499.5	X_1	X_2
1706at6231	II	II	11968072.5	II	2378310.0	II_2	II_1
1708at6231	I	I	7325007.5	I	11753239.5	I_1	I_2
1713at6231	III	III	16570679.0	III	7767973.5	III_2	III_1
1717at6231	III	IV	1655017.0	IV	8642994.5	IV_1	IV_1
1724at6231	III	III	12763559.5	III	1401626.0	III_2	III_1
1739at6231	IV	IV	3272945.5	IV	11363680.5	IV_1	IV_2
1743at6231	X	X	7107703.0	X	16620648.0	X_1	X_3
1750at6231	IV	IV	2546386.0	IV	9104710.0	IV_1	IV_1
1754at6231	I	I	3106692.5	I	14037977.0	I_1	I_2
1757at6231	I	I	1211730.5	I	18013173.5	I_1	I_2
1759at6231	II	II	12983044.5	II	199116.5	II_2	II_1
1760at6231	V	V	16492323.5	V	9856876.5	V_2	V_2
1761at6231	II	II	9233195.5	II	6207757.0	II_2	II_1
1770at6231	V	V	1891063.0	V	9487553.5	V_1	V_2
1771at6231	IV	IV	11396404.0	IV	13614227.5	IV_2	IV_2
1778at6231	I	I	5816009.5	I	14799370.0	I_1	I_2
1780at6231	II	II	13041015.0	II	8770598.0	II_2	II_2
1785at6231	III	III	3697470.5	III	268919.0	III_1	III_1
1794at6231	II	II	2856462.0	II	10935042.5	II_1	II_2
1797at6231	II	II	5410768.5	II	9198616.0	II_1	II_2
1801at6231	V	V	4188794.0	V	9359942.5	V_1	V_2
1816at6231	X	X	4627397.5	X	14510671.5	X_1	X_2
1821at6231	X	X	16336831.5	X	13526609.5	X_3	X_2
1823at6231	III	III	6493628.0	III	13263133.5	III_1	III_2
1831at6231	I	I	7238705.0	I	11934902.5	I_1	I_2
1835at6231	X	X	12807551.5	X	6188470.5	X_2	X_1
1838at6231	V	V	14286769.0	V	10371123.5	V_2	V_2
1847at6231	IV	IV	18084383.5	IV	2848809.0	IV_2	IV_1
1852at6231	III	III	9472887.0	III	10430175.5	III_2	III_2
1856at6231	I	I	1199827.0	I	17999111.0	I_1	I_2
1857at6231	III	III	14441474.0	III	7491884.0	III_2	III_1
1865at6231	II	V	10594551.5	V	14917803.5	V_2	V_2
1868at6231	III	III	2909870.0	III	5916293.5	III_1	III_1
1871at6231	I	I	9034988.5	I	17569438.5	I_2	I_2
1872at6231	III	III	15422617.5	III	3702194.0	III_2	III_1
1873at6231	X	X	11229254.5	X	5667252.0	X_2	X_1
1877at6231	III	III	10182794.5	III	6847290.5	III_2	III_1
1884at6231	X	X	5145104.0	X	14098909.5	X_1	X_2
1885at6231	X	X	6689205.0	X	15029273.0	X_1	X_2
1890at6231	V	V	7449781.5	V	16428846.0	V_1	V_2
1894at6231	IV	IV	11255276.5	IV	13284231.5	IV_2	IV_2
1900at6231	V	V	14240746.5	V	10438396.0	V_2	V_2
1914at6231	II	II	13674094.0	II	11411683.0	II_2	II_2
1915at6231	III	III	9963032.5	III	11942560.0	III_2	III_2
1918at6231	IV	IV	10343562.5	IV	9685044.0	IV_2	IV_1
1920at6231	II	II	13836154.5	II	11621038.5	II_2	II_2
1921at6231	III	III	9388262.0	III	10329038.5	III_2	III_2
1927at6231	X	X	16203401.5	X	13436514.5	X_3	X_2
1931at6231	I	I	1239663.5	I	10616848.5	I_1	I_2
1942at6231	II	II	9306533.5	II	6073244.5	II_2	II_1
1952at6231	III	III	7065270.0	III	11416319.0	III_1	III_2
1956at6231	X	X	9999232.0	X	2116090.0	X_2	X_1
1963at6231	III	III	7823823.5	III	414005.0	III_1	III_1
1964at6231	X	X	5769883.0	X	12352944.0	X_1	X_2
1966at6231	X	X	9808096.5	X	2390349.5	X_2	X_1
1968at6231	III	III	18032422.5	III	6654937.5	III_2	III_1
1979at6231	I	I	14435762.5	I	5119685.0	I_2	I_1
1980at6231	I	I	2996586.0	I	13848975.5	I_1	I_2
1991at6231	unassigned	X	10084122.5	X	4731724.0	X_2	X_1
1998at6231	III	III	14336839.0	III	7863066.5	III_2	III_1
2000at6231	III	III	14319042.0	III	7856806.5	III_2	III_1
2008at6231	X	X	2080917.0	X	10838176.0	X_1	X_2
2012at6231	I	I	5021396.0	I	16343928.0	I_1	I_2
2014at6231	II	II	16336168.0	II	15273635.0	II_2	II_3
2018at6231	V	V	13394571.5	V	7120437.0	V_2	V_1
2019at6231	II	II	13347702.0	II	6922523.0	II_2	II_2
2021at6231	I	V	3337417.0	V	18604757.0	V_1	V_2
2022at6231	X	X	3097771.0	X	11493756.5	X_1	X_2
2023at6231	I	I	2434573.0	I	13099731.0	I_1	I_2
2026at6231	IV	IV	4041326.0	IV	15822519.5	IV_1	IV_2
2028at6231	II	II	3575436.0	II	9142595.0	II_1	II_2
2032at6231	I	I	9124621.5	I	10772721.0	I_2	I_2
2035at6231	V	I	8853699.5	I	12019378.5	I_2	I_2
2037at6231	X	X	171678.5	X	12769873.0	X_1	X_2
2038at6231	V	V	13887489.5	V	7496241.0	V_2	V_1
2041at6231	I	I	15871393.5	I	7468200.5	I_2	I_1
2042at6231	II	II	10755320.0	II	8853920.5	II_2	II_2
2052at6231	III	III	17763117.5	III	7685822.0	III_2	III_1
2058at6231	III	III	4370395.5	III	7218176.5	III_1	III_1
2064at6231	I	I	1195859.5	I	17994659.0	I_1	I_2
2072at6231	I	I	2067631.0	I	13461943.5	I_1	I_2
2073at6231	I	I	8858723.5	I	12031261.5	I_2	I_2
2077at6231	V	V	18318942.0	V	7756745.5	V_2	V_1
2080at6231	II	II	10493239.0	II	7388590.0	II_2	II_2
2085at6231	X	X	8209545.5	X	17298696.5	X_1	X_3
2089at6231	II	II	6643847.5	II	6550250.5	II_2	II_1
2092at6231	I	I	13883922.5	I	6894517.5	I_2	I_1
2093at6231	X	X	12064631.5	X	1274112.5	X_2	X_1
2099at6231	III	III	6964901.5	III	11498756.0	III_1	III_2
2102at6231	II	II	9492096.5	II	7871978.0	II_2	II_2
2103at6231	II	II	13322343.0	II	6953694.0	II_2	II_2
2104at6231	II	II	5045141.0	II	9500143.0	II_1	II_2
2105at6231	III	III	9581905.0	III	10545174.0	III_2	III_2
2107at6231	III	III	6193100.0	III	11596253.5	III_1	III_2
2112at6231	V	V	13934665.5	V	7523288.0	V_2	V_1
2115at6231	X	X	17242091.5	X	8845209.0	X_3	X_1
2116at6231	X	X	4619730.5	X	14519998.5	X_1	X_2
2120at6231	III	III	12191423.0	III	9457077.5	III_2	III_1
2125at6231	X	X	12261921.0	X	1062066.5	X_2	X_1
2126at6231	IV	IV	9739267.5	IV	12713493.5	IV_2	IV_2
2128at6231	V	V	7596408.5	V	12774082.5	V_1	V_2
2131at6231	V	V	5783920.0	V	3385052.5	V_1	V_1
2132at6231	unassigned	V	3631292.0	V	5978899.5	V_1	V_1
2133at6231	II	II	3463549.5	II	9104834.5	II_1	II_2
2137at6231	V	V	12819292.0	V	10167933.0	V_2	V_2
2152at6231	V	V	2226274.5	V	9449493.5	V_1	V_2
2159at6231	X	X	5392506.5	X	12439560.0	X_1	X_2
2160at6231	II	IV	2132024.5	IV	11755953.0	IV_1	IV_2
2164at6231	II	II	17053330.5	II	14991291.0	II_2	II_3
2170at6231	II	III	9669640.5	III	10679806.5	III_2	III_2
2173at6231	II	II	12190335.5	II	11028254.0	II_2	II_2
2178at6231	III	III	9935920.0	III	11994283.5	III_2	III_2
2182at6231	I	I	17718331.0	I	15427666.5	I_2	I_2
2185at6231	X	X	11989792.5	X	1307734.5	X_2	X_1
2187at6231	I	I	3496924.5	I	13615017.0	I_1	I_2
2198at6231	III	III	9299445.5	III	10206939.5	III_2	III_2
2204at6231	IV	IV	18218463.5	IV	3577157.0	IV_2	IV_1
2206at6231	X	X	8001340.0	X	15949743.0	X_1	X_2
2208at6231	X	X	9471170.5	X	505051.5	X_2	X_1
2209at6231	IV	III	6201695.5	III	11590879.5	III_1	III_2
2213at6231	I	I	12405086.5	I	8937464.5	I_2	I_1
2228at6231	I	I	3826879.5	I	12878445.5	I_1	I_2
2229at6231	I	I	10026408.0	I	4754788.0	I_2	I_1
2232at6231	I	I	5364836.5	I	17009371.5	I_1	I_2
2233at6231	IV	IV	1138380.5	IV	8895991.0	IV_1	IV_1
2236at6231	V	V	6540508.0	V	13333341.5	V_1	V_2
2240at6231	I	I	6783736.5	I	3271419.0	I_1	I_1
2247at6231	unassigned	X	11017357.0	X	3093151.0	X_2	X_1
2251at6231	X	X	5935282.0	X	12077968.0	X_1	X_2
2255at6231	I	I	2089083.5	I	13445784.5	I_1	I_2
2257at6231	III	III	7994955.0	III	14360275.0	III_1	III_2
2263at6231	IV	IV	9685409.5	IV	12679212.5	IV_2	IV_2
2267at6231	I	I	4515390.5	I	16023823.0	I_1	I_2
2268at6231	V	IV	4440121.0	IV	11660453.5	IV_1	IV_2
2270at6231	IV	IV	10322102.5	IV	9659557.5	IV_2	IV_1
2274at6231	V	V	16781780.5	V	8296084.0	V_2	V_1
2279at6231	III	III	9877568.5	III	12056166.0	III_2	III_2
2285at6231	I	V	9636658.0	V	11047797.0	V_2	V_2
2286at6231	III	III	15531110.5	III	5008455.0	III_2	III_1
2287at6231	III	III	9464092.0	III	10420979.5	III_2	III_2
2288at6231	II	II	8557230.0	II	96152.0	II_2	II_1
2295at6231	III	IV	1091686.0	IV	8924148.0	IV_1	IV_1
2302at6231	X	X	2041257.5	X	10796003.0	X_1	X_2
2306at6231	III	II	14676994.5	II	12530200.0	II_2	II_2
2308at6231	X	X	7388525.0	X	16257419.0	X_1	X_3
2311at6231	I	I	7660655.0	I	954380.0	I_2	I_1
2312at6231	III	III	7128961.0	III	11727559.0	III_1	III_2
2313at6231	IV	IV	9998434.5	IV	10108591.0	IV_2	IV_1
2316at6231	II	II	6952731.5	II	1717286.5	II_2	II_1
2319at6231	I	I	226469.0	I	10009202.5	I_1	I_2
2321at6231	V	V	15680089.5	V	9631731.0	V_2	V_2
2324at6231	III	III	9737225.5	III	10744864.5	III_2	III_2
2327at6231	X	X	2523088.0	X	11205278.5	X_1	X_2
2329at6231	III	III	9249193.0	III	10138715.0	III_2	III_2
2332at6231	I	I	9768374.5	I	2353696.0	I_2	I_1
2339at6231	I	I	550556.0	I	10135978.5	I_1	I_2
2342at6231	I	I	6991615.0	I	11554376.5	I_1	I_2
2345at6231	X	II	16232826.5	II	15345208.5	II_2	II_3
2351at6231	I	I	6102674.5	I	14553286.5	I_1	I_2
2353at6231	I	I	17900880.0	I	15399089.0	I_2	I_2
2357at6231	V	V	5000899.5	V	4175216.0	V_1	V_1
2367at6231	III	III	4847118.5	III	12451919.5	III_1	III_2
2368at6231	V	IV	12942526.5	IV	2462306.0	IV_2	IV_1
2369at6231	V	V	10723992.0	V	4816799.5	V_2	V_1
2378at6231	IV	IV	7819047.5	IV	15086981.5	IV_2	IV_2
2380at6231	III	III	13349415.0	III	3525848.0	III_2	III_1
2383at6231	II	II	12529601.0	II	456285.5	II_2	II_1
2384at6231	III	III	9277662.5	III	10176495.5	III_2	III_2
2387at6231	II	II	12839920.5	II	1199755.0	II_2	II_1
2390at6231	I	I	623161.0	I	10642242.0	I_1	I_2
2401at6231	II	II	18733169.5	II	17309006.0	II_2	II_3
2403at6231	X	X	16607693.0	X	9197801.0	X_3	X_2
2408at6231	II	II	8773344.0	II	6363673.0	II_2	II_1
2409at6231	I	I	15695264.0	I	7403388.5	I_2	I_1
2410at6231	I	I	15117529.5	I	6543023.5	I_2	I_1
2411at6231	IV	IV	2389371.5	IV	9155475.0	IV_1	IV_1
2418at6231	I	I	8187364.0	I	17788772.5	I_2	I_2
2419at6231	V	V	14249781.0	V	10444576.5	V_2	V_2
2420at6231	II	II	13237606.5	II	6973247.0	II_2	II_2
2424at6231	III	III	7651269.0	III	12178931.5	III_1	III_2
2426at6231	III	III	11841386.0	III	3376996.0	III_2	III_1
2427at6231	III	III	8396047.5	III	15322080.5	III_1	III_2
2437at6231	II	II	10692975.5	II	7153616.5	II_2	II_2
2441at6231	II	II	2115744.0	II	4562154.0	II_1	II_1
2453at6231	X	X	11773776.0	X	2004981.5	X_2	X_1
2454at6231	IV	IV	2553099.0	IV	9109248.0	IV_1	IV_1
2458at6231	III	III	9284336.5	III	10185293.5	III_2	III_2
2464at6231	V	V	6954195.5	V	5595038.0	V_1	V_1
2467at6231	X	X	12535509.0	X	7975014.5	X_2	X_1
2469at6231	II	II	16325311.0	II	15265491.5	II_2	II_3
2471at6231	I	I	4448523.0	I	15912773.5	I_1	I_2
2473at6231	I	I	4969024.0	I	16526449.5	I_1	I_2
2474at6231	X	X	883346.5	X	13884057.0	X_1	X_2
2476at6231	V	V	10789186.5	V	14999465.0	V_2	V_2
2478at6231	III	III	13034420.0	III	1267656.5	III_2	III_1
2480at6231	X	X	8084005.0	X	16064387.0	X_1	X_3
2494at6231	I	I	12801546.0	I	8886744.5	I_2	I_1
2495at6231	III	III	5103965.0	III	12511421.5	III_1	III_2
2498at6231	I	I	9455532.0	I	17295349.0	I_2	I_2
2515at6231	III	III	7663063.5	III	12196906.0	III_1	III_2
2516at6231	III	III	1265363.5	III	18109939.0	III_1	III_2
2523at6231	I	I	218088.5	I	10021418.0	I_1	I_2
2524at6231	I	I	4587064.0	I	16083297.0	I_1	I_2
2527at6231	IV	IV	6175069.5	IV	16518597.5	IV_1	IV_3
2531at6231	III	III	7242397.0	III	11180242.5	III_1	III_2
2538at6231	I	I	4607484.5	I	16200311.5	I_1	I_2
2539at6231	IV	IV	12186133.5	IV	13214561.5	IV_2	IV_2
2547at6231	X	X	9713359.0	X	1653317.0	X_2	X_1
2551at6231	III	III	338628.5	I	13392979.0	III_1	I_2
2557at6231	II	II	10464274.5	II	7422020.5	II_2	II_2
2562at6231	V	V	14169571.5	V	10450149.5	V_2	V_2
2565at6231	V	V	15620400.0	V	9738966.5	V_2	V_2
2568at6231	X	X	5221033.0	X	9816478.0	X_1	X_2
2569at6231	III	III	1116670.0	III	18119858.0	III_1	III_2
2573at6231	III	III	5681808.0	III	9780642.5	III_1	III_1
2577at6231	IV	IV	9293561.0	IV	10585630.5	IV_2	IV_1
2582at6231	III	III	10518019.5	III	3012803.0	III_2	III_1
2595at6231	III	III	5257161.5	III	12607294.0	III_1	III_2
2601at6231	IV	IV	7701830.0	IV	7562342.0	IV_2	IV_1
2605at6231	X	X	12818044.5	X	6203954.5	X_2	X_1
2611at6231	III	III	10739737.5	III	2339706.5	III_2	III_1
2614at6231	II	II	15330904.5	II	13240410.5	II_2	II_2
2627at6231	II	II	8990846.0	II	6652091.5	II_2	II_1
2629at6231	I	I	521143.5	I	10094045.5	I_1	I_2
2634at6231	I	III	5985235.0	III	11292673.5	III_1	III_2
2635at6231	V	V	8941644.5	V	12032241.0	V_2	V_2
2643at6231	II	II	13464521.0	II	6776144.0	II_2	II_2
2652at6231	I	I	7545234.0	I	15551605.5	I_1	I_2
2653at6231	IV	V	3553611.0	V	8754763.0	V_1	V_1
2660at6231	II	II	13831142.5	II	11615405.5	II_2	II_2
2661at6231	X	X	9229381.5	X	881792.0	X_2	X_1
2667at6231	I	I	7949470.0	I	17810269.0	I_2	I_2
2678at6231	III	III	8403820.5	III	15371990.0	III_1	III_2
2687at6231	X	X	1572094.5	X	10419838.0	X_1	X_2
2689at6231	X	X	15435808.0	X	8186069.5	X_3	X_1
2710at6231	X	X	14600497.5	X	7927015.0	X_3	X_1
2712at6231	II	II	7735155.0	II	5507510.0	II_2	II_1
2714at6231	V	V	14839156.0	V	10257907.5	V_2	V_2
2725at6231	III	III	6819689.5	III	12087792.0	III_1	III_2
2732at6231	III	III	17788666.0	III	7478839.0	III_2	III_1
2754at6231	I	I	3490126.0	I	13621080.0	I_1	I_2
2756at6231	I	I	15811619.5	I	7450387.0	I_2	I_1
2757at6231	I	I	6571913.5	I	9780110.0	I_1	I_1
2760at6231	I	I	344148.5	I	5889711.0	I_1	I_1
2761at6231	II	II	15210937.0	II	16874742.0	II_2	II_3
2764at6231	II	II	3254727.5	II	9329922.0	II_1	II_2
2765at6231	X	X	5033546.0	X	14199730.0	X_1	X_2
2769at6231	V	V	14296407.5	V	10375220.0	V_2	V_2
2772at6231	IV	IV	4232929.5	IV	13546469.5	IV_1	IV_2
2773at6231	V	V	13696624.0	V	7384214.5	V_2	V_1
2778at6231	I	I	7575979.0	I	15494368.0	I_1	I_2
2786at6231	III	V	7539625.5	V	801201.0	V_1	V_1
2792at6231	III	III	9996207.0	III	11907665.5	III_2	III_2
2795at6231	I	I	16334137.5	I	4376728.5	I_2	I_1
2802at6231	I	I	9713864.5	I	8018882.0	I_2	I_1
2805at6231	III	IV	12643303.5	IV	7458520.0	IV_2	IV_1
2815at6231	I	I	7425664.0	I	12677100.5	I_1	I_2
2817at6231	III	III	11520092.5	III	2575844.5	III_2	III_1
2830at6231	III	III	13660283.0	III	8300006.0	III_2	III_1
2833at6231	V	V	3072711.0	V	18587135.0	V_1	V_2
2844at6231	X	X	4106304.0	X	14853704.0	X_1	X_2
2845at6231	III	III	12233114.5	III	9494625.5	III_2	III_1
2847at6231	V	V	10083566.0	V	18413481.5	V_2	V_2
2848at6231	V	V	18497631.0	V	5292209.5	V_2	V_1
2858at6231	II	II	8155063.5	II	4324731.5	II_2	II_1
2865at6231	III	III	5049407.0	III	12366279.5	III_1	III_2
2873at6231	III	III	4073828.5	III	12327784.5	III_1	III_2
2875at6231	V	V	13176387.0	V	11169944.0	V_2	V_2
2885at6231	IV	V	11747836.0	IV	13066094.0	V_2	IV_2
2891at6231	I	I	14403151.5	I	5102532.0	I_2	I_1
2893at6231	I	I	9306296.5	I	12521591.5	I_2	I_2
2896at6231	I	I	6405640.0	I	3837602.0	I_1	I_1
2900at6231	IV	IV	10423532.0	IV	9771492.5	IV_2	IV_1
2906at6231	X	X	8166267.0	X	17240370.0	X_1	X_3
2914at6231	III	III	13011113.5	III	1222942.0	III_2	III_1
2918at6231	X	X	465293.5	X	9730097.0	X_1	X_2
2927at6231	III	III	13448685.0	III	3684002.5	III_2	III_1
2931at6231	V	V	12433661.5	V	8665135.5	V_2	V_1
2933at6231	IV	IV	12465535.0	IV	17880664.0	IV_2	IV_3
2943at6231	IV	IV	10778004.0	IV	7608209.0	IV_2	IV_1
2946at6231	I	I	4375268.0	I	15824342.0	I_1	I_2
2948at6231	I	I	9528902.5	I	8295712.5	I_2	I_1
2950at6231	V	V	14793739.5	V	10225721.0	V_2	V_2
2951at6231	I	I	9741338.0	I	8001606.0	I_2	I_1
2952at6231	X	X	4861187.0	X	14332987.5	X_1	X_2
2962at6231	X	X	15320792.5	X	8259291.0	X_3	X_1
2970at6231	IV	IV	9368102.0	IV	10293663.5	IV_2	IV_1
2972at6231	V	V	12788970.0	V	10154535.0	V_2	V_2
2982at6231	V	V	18754124.0	V	7877578.5	V_2	V_1
2990at6231	X	X	1742897.0	X	10567558.0	X_1	X_2
2992at6231	V	V	10257420.0	V	2360165.0	V_2	V_1
2997at6231	III	III	6608298.0	III	13051033.5	III_1	III_2
2999at6231	I	I	2536736.5	I	13328145.5	I_1	I_2
3008at6231	X	X	9750994.5	X	1770967.0	X_2	X_1
3010at6231	X	X	11834624.0	X	1467835.5	X_2	X_1
3012at6231	I	I	4563445.0	I	16048109.5	I_1	I_2
3024at6231	X	X	2127396.0	X	10876006.5	X_1	X_2
3031at6231	III	III	8531381.0	III	15724610.0	III_2	III_2
3035at6231	III	III	10933605.0	III	8698333.5	III_2	III_1
3037at6231	X	X	1007359.5	X	14024744.5	X_1	X_2
3039at6231	I	I	7226902.0	I	11973835.5	I_1	I_2
3040at6231	III	IV	2233084.5	IV	8602762.5	IV_1	IV_1
3047at6231	II	II	15391291.0	II	13187670.5	II_2	II_2
3051at6231	III	III	8573427.0	III	15843727.0	III_2	III_2
